cat,IPC2
clss,TOTAL
ent,KYOTOGHG
family,emi
gwp,AR4
note,calculated by the function combine_tables by Julia_dot_Nabel_at_pik_minus_potsdam_dot_de
scen,HISTORY
srce,UNFCCC2019BI
tablename,KYOTOGHGAR4_IPC2_TOTAL_NET_HISTORY_UNFCCC2019BI
tpe,NET
unit,MtCO2eq
ISO3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
ALB,0.21063,0.42022,0.25133,0.26965,0.29638000000000003,0.30478,0.2514,0.1571,0.14205,0.15035,0.52,0.852,0.8059999999999999,0.966,1.043,1.1179999999999999,1.195,1.47,1.6094,1.7167,nan,nan,nan,nan,nan,nan,nan
ARE,nan,nan,nan,nan,3.468,nan,nan,nan,nan,nan,6.466,nan,nan,nan,nan,9.5571,nan,nan,nan,nan,nan,nan,nan,nan,22.6759,nan,nan
ARG,8.7237,nan,nan,nan,8.0572,nan,nan,10.7492,nan,nan,11.3433,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.9536,nan,15.374,nan,nan,nan,nan
ARM,0.6303300000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11968,nan,nan,nan,nan,nan,0.32378,nan,nan,nan,0.22596,nan,nan,nan,nan,nan,nan
AZE,1.4547,1.3964,1.2714,0.81975,0.45042,0.18485,0.11277999999999999,0.14895,0.0986,0.08482,0.63969,0.78781,1.0009,1.1536,1.4573,1.9025,2.1214,2.459,2.2155,1.9695,2.3123,2.593,3.1282,2.5379,nan,nan,nan
BGD,nan,nan,nan,nan,1.2815,nan,nan,nan,nan,nan,nan,2.9158,nan,nan,nan,2.9127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BIH,3.5459,2.4998,0.04204,nan,nan,0.02106,0.08897999999999999,0.19061,0.30727,0.39449,0.45565,0.59663,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.9980000000000002,2.188,nan,nan
BOL,0.32484,nan,nan,nan,0.48163999999999996,nan,nan,nan,31.8576,nan,26.4159,nan,12.0206,nan,25.3744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BRA,52.7073,59.4059,58.031000000000006,62.3709,62.9231,65.9773,67.2245,68.8083,71.2115,71.1407,74.0952,70.5325,74.7921,75.5127,80.7652,78.73899999999999,80.2256,80.4929,83.3363,73.9389,91.5097,97.499,98.6579,99.6047,99.1587,97.3517,nan
CHL,3.3054,nan,nan,nan,4.2751,nan,nan,nan,nan,nan,6.1853,nan,nan,nan,nan,nan,5.2626,nan,nan,nan,5.539,nan,nan,6.1867,nan,nan,7.0066
CHN,nan,nan,nan,nan,282.45099999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,793.4287,nan,nan,nan,nan,nan,nan,1490.8551,nan,nan,nan,nan
COL,4.8091,nan,nan,nan,5.2966,nan,nan,nan,nan,nan,7.3075,nan,nan,nan,9.1992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CRI,0.3679,nan,nan,nan,nan,nan,0.5655,nan,nan,nan,0.3875,nan,nan,nan,nan,0.4966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CUB,3.1895,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2862,nan,1.3364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
