add_info,iso3,tar_type_used,condi,rge,entity,category,unit,gwp,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
,AFG,,pop,pop,POP,DEMOGR,Pers,,12412308.0,13299017.0,14485546.0,15816603.0,17075727.0,18110657.0,18853437.0,19357126.0,19737765.0,20170844.0,20779953.0,21606988.0,22600770.0,23680871.0,24726684.0,25654277.0,26433049.0,27100536.0,27722276.0,28394813.0,29185507.0,30117413.0,31161376.0,32269589.0,33370794.0,34413603.0,35383032.0,36296113.0,36961092.6909,37732805.8064,38495087.6441,39252587.0234,40009162.328,40760508.0289,41502276.1098,42230076.3789,42946580.7576,43654622.3063,44349775.6196,45027285.4434,45682068.1672,46327607.6264,46977318.9783,47625754.7249,48267437.5897,48896854.8792,49515183.0906,50123194.975,50714701.1791,51283457.7082,51823168.6593,52335375.7329,52825180.2075,53291681.2283,53734100.6117,54151780.1842,54549033.7505,54932018.3441,55303026.44100001,55664480.2077,56018928.91100001
,AFG,,gdp,gdp,GDPPPP,ECO,2011GKD,,24725317536.0,23419568937.0,23596954434.0,17081931240.0,13182461244.0,19939833357.0,19004264496.0,17924698676.0,16895526840.0,15874454228.0,15273265455.0,14952035696.0,24589637760.0,26333128552.0,27372439188.0,30451626799.0,33226342593.0,39214475592.0,40585412064.0,47390942897.0,49177579295.0,53970404096.0,60608876320.0,65345917725.0,67475745468.0,66349426584.0,68253868728.0,70073033662.5461,76504817765.8176,79376836453.3243,82791981126.48401,86999108877.3284,92063087778.658,97940586451.4467,104593340775.7106,111987198671.2177,120171651661.4785,129195235337.9551,139019543608.206,149601474670.4923,160895648972.893,173379854589.2943,187513294819.7607,203229448516.3359,220473157743.2221,239202225808.98895,259646337860.1512,281948631779.4064,305943407112.1339,331459732857.5778,358321894141.8771,387024990664.6392,418120884501.3361,451526821555.0104,487176631589.7047,525022283231.9274,565452510720.776,608740172789.6293,654681239337.4901,703077153959.3901,753735637425.9537
"The target value from 'conditional_best' was used for 'conditional_worst' in 2025, 2030.
",AFG,ABS,conditional,worst,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.30480742954402,40.34835561632261,41.37448640507652,42.38319979580575,43.3744957885103,44.009429361138466,44.58520579979106,45.10182510446811,45.559287275169595,45.95759231189553,47.323673603219476,48.94356663858515,50.791445265969074,52.846369362108916,55.09184857993564,57.563655630022346,60.27627409762544,63.18738748365236,66.25712230339116,69.44743733291534,72.82315970382442,76.45958660934907,80.33987870036587,84.45330416370287,88.7948897200853,93.42518722594662,98.3860769278114,103.65312868187367,109.20706012462936,115.03364942236283
,AFG,ABS,conditional,best,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.30480742954402,40.34835561632261,41.37448640507652,42.38319979580575,43.3744957885103,44.009429361138466,44.58520579979106,45.10182510446811,45.559287275169595,45.95759231189553,47.323673603219476,48.94356663858515,50.791445265969074,52.846369362108916,55.09184857993564,57.563655630022346,60.27627409762544,63.18738748365236,66.25712230339116,69.44743733291534,72.82315970382442,76.45958660934907,80.33987870036587,84.45330416370287,88.7948897200853,93.42518722594662,98.3860769278114,103.65312868187367,109.20706012462936,115.03364942236283
,AFG,ABS,unconditional,worst,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.565511164476476,40.8871804842122,42.20884980394793,43.53051912368365,44.85218844341937,46.416380390574865,47.98057233773035,49.544764284885844,51.10895623204133,52.67314817919682,54.23884817919682,56.09544817919682,58.21334817919683,60.568548179196824,63.14214817919682,65.97514817919682,69.08414817919683,72.42064817919683,75.93894817919683,79.59544817919682,83.46444817919682,87.63224817919682,92.07954817919682,96.79404817919682,101.77004817919682,107.07694817919682,112.76274817919682,118.79944817919683,125.16494817919684,131.8429481791968
,AFG,ABS,unconditional,best,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.565511164476476,40.8871804842122,42.20884980394793,43.53051912368365,44.85218844341937,46.416380390574865,47.98057233773035,49.544764284885844,51.10895623204133,52.67314817919682,54.23884817919682,56.09544817919682,58.21334817919683,60.568548179196824,63.14214817919682,65.97514817919682,69.08414817919683,72.42064817919683,75.93894817919683,79.59544817919682,83.46444817919682,87.63224817919682,92.07954817919682,96.79404817919682,101.77004817919682,107.07694817919682,112.76274817919682,118.79944817919683,125.16494817919684,131.8429481791968
"The target value from 'conditional_best' was used for 'conditional_worst' in 2025, 2030.
",AFG,ABU,conditional,worst,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.30480742954402,40.34835561632261,41.37448640507652,42.38319979580576,43.37449578851031,44.00942936113847,44.58520579979107,45.10182510446812,45.5592872751696,45.95759231189554,47.32367360321948,48.94356663858516,50.79144526596908,52.84636936210892,55.09184857993565,57.56365563002235,60.276274097625446,63.187387483652365,66.25712230339117,69.44743733291534,72.82315970382443,76.45958660934909,80.33987870036587,84.45330416370288,88.79488972008531,93.42518722594662,98.38607692781142,103.65312868187368,109.20706012462938,115.03364942236284
,AFG,ABU,conditional,best,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.30480742954402,40.34835561632261,41.37448640507652,42.38319979580576,43.37449578851031,44.00942936113847,44.58520579979107,45.10182510446812,45.5592872751696,45.95759231189554,47.32367360321948,48.94356663858516,50.79144526596908,52.84636936210892,55.09184857993565,57.56365563002235,60.276274097625446,63.187387483652365,66.25712230339117,69.44743733291534,72.82315970382443,76.45958660934909,80.33987870036587,84.45330416370288,88.79488972008531,93.42518722594662,98.38607692781142,103.65312868187368,109.20706012462938,115.03364942236284
,AFG,ABU,unconditional,worst,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.565511164476476,40.8871804842122,42.20884980394793,43.53051912368365,44.85218844341937,46.416380390574865,47.98057233773035,49.544764284885844,51.10895623204133,52.67314817919682,54.23884817919682,56.09544817919682,58.21334817919683,60.568548179196824,63.14214817919682,65.97514817919682,69.08414817919683,72.42064817919683,75.93894817919683,79.59544817919682,83.46444817919682,87.63224817919682,92.07954817919682,96.79404817919682,101.77004817919682,107.07694817919682,112.76274817919682,118.79944817919683,125.16494817919684,131.8429481791968
,AFG,ABU,unconditional,best,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.565511164476476,40.8871804842122,42.20884980394793,43.53051912368365,44.85218844341937,46.416380390574865,47.98057233773035,49.544764284885844,51.10895623204133,52.67314817919682,54.23884817919682,56.09544817919682,58.21334817919683,60.568548179196824,63.14214817919682,65.97514817919682,69.08414817919683,72.42064817919683,75.93894817919683,79.59544817919682,83.46444817919682,87.63224817919682,92.07954817919682,96.79404817919682,101.77004817919682,107.07694817919682,112.76274817919682,118.79944817919683,125.16494817919684,131.8429481791968
"The target value from 'conditional_best' was used for 'conditional_worst' in 2025, 2030.
",AFG,RBU,conditional,worst,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.30437879079093,40.3474697018206,41.37311457782976,42.3813134188184,43.37206622478653,43.92846240164005,44.42041387027076,44.847920630678665,45.210982682863765,45.50960002682606,46.86236482682606,48.46646722682606,50.29633282682607,52.33122562682606,54.55481602682606,57.00252802682606,59.688704026826066,62.57144002682607,65.61125122682607,68.77046722682606,72.11328322682606,75.71426242682607,79.55672962682605,83.63005762682606,87.92932162682607,92.51448322682606,97.42701442682606,102.64272322682608,108.14251522682608,113.91230722682606
,AFG,RBU,conditional,best,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.30437879079093,40.3474697018206,41.37311457782976,42.3813134188184,43.37206622478653,43.92846240164005,44.42041387027076,44.847920630678665,45.210982682863765,45.50960002682606,46.86236482682606,48.46646722682606,50.29633282682607,52.33122562682606,54.55481602682606,57.00252802682606,59.688704026826066,62.57144002682607,65.61125122682607,68.77046722682606,72.11328322682606,75.71426242682607,79.55672962682605,83.63005762682606,87.92932162682607,92.51448322682606,97.42701442682606,102.64272322682608,108.14251522682608,113.91230722682606
,AFG,RBU,unconditional,worst,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.565511164476476,40.8871804842122,42.20884980394793,43.53051912368365,44.85218844341937,46.416380390574865,47.98057233773035,49.544764284885844,51.10895623204133,52.67314817919682,54.23884817919682,56.09544817919682,58.21334817919683,60.568548179196824,63.14214817919682,65.97514817919682,69.08414817919683,72.42064817919683,75.93894817919683,79.59544817919682,83.46444817919682,87.63224817919682,92.07954817919682,96.79404817919682,101.77004817919682,107.07694817919682,112.76274817919682,118.79944817919683,125.16494817919684,131.8429481791968
,AFG,RBU,unconditional,best,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.565511164476476,40.8871804842122,42.20884980394793,43.53051912368365,44.85218844341937,46.416380390574865,47.98057233773035,49.544764284885844,51.10895623204133,52.67314817919682,54.23884817919682,56.09544817919682,58.21334817919683,60.568548179196824,63.14214817919682,65.97514817919682,69.08414817919683,72.42064817919683,75.93894817919683,79.59544817919682,83.46444817919682,87.63224817919682,92.07954817919682,96.79404817919682,101.77004817919682,107.07694817919682,112.76274817919682,118.79944817919683,125.16494817919684,131.8429481791968
"No targets calculated, so the baseline emissions are put in as target pathways for all un/conditional best/worst pathways.
",AFG,baseline_emissions,conditional,worst,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.565511164476476,40.8871804842122,42.20884980394793,43.53051912368365,44.85218844341937,46.416380390574865,47.98057233773035,49.544764284885844,51.10895623204133,52.67314817919682,54.23884817919682,56.09544817919682,58.21334817919683,60.568548179196824,63.14214817919682,65.97514817919682,69.08414817919683,72.42064817919683,75.93894817919683,79.59544817919682,83.46444817919682,87.63224817919682,92.07954817919682,96.79404817919682,101.77004817919682,107.07694817919682,112.76274817919682,118.79944817919683,125.16494817919684,131.8429481791968
"No targets calculated, so the baseline emissions are put in as target pathways for all un/conditional best/worst pathways.
",AFG,baseline_emissions,conditional,best,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.565511164476476,40.8871804842122,42.20884980394793,43.53051912368365,44.85218844341937,46.416380390574865,47.98057233773035,49.544764284885844,51.10895623204133,52.67314817919682,54.23884817919682,56.09544817919682,58.21334817919683,60.568548179196824,63.14214817919682,65.97514817919682,69.08414817919683,72.42064817919683,75.93894817919683,79.59544817919682,83.46444817919682,87.63224817919682,92.07954817919682,96.79404817919682,101.77004817919682,107.07694817919682,112.76274817919682,118.79944817919683,125.16494817919684,131.8429481791968
"No targets calculated, so the baseline emissions are put in as target pathways for all un/conditional best/worst pathways.
",AFG,baseline_emissions,unconditional,worst,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.565511164476476,40.8871804842122,42.20884980394793,43.53051912368365,44.85218844341937,46.416380390574865,47.98057233773035,49.544764284885844,51.10895623204133,52.67314817919682,54.23884817919682,56.09544817919682,58.21334817919683,60.568548179196824,63.14214817919682,65.97514817919682,69.08414817919683,72.42064817919683,75.93894817919683,79.59544817919682,83.46444817919682,87.63224817919682,92.07954817919682,96.79404817919682,101.77004817919682,107.07694817919682,112.76274817919682,118.79944817919683,125.16494817919684,131.8429481791968
"No targets calculated, so the baseline emissions are put in as target pathways for all un/conditional best/worst pathways.
",AFG,baseline_emissions,unconditional,best,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.565511164476476,40.8871804842122,42.20884980394793,43.53051912368365,44.85218844341937,46.416380390574865,47.98057233773035,49.544764284885844,51.10895623204133,52.67314817919682,54.23884817919682,56.09544817919682,58.21334817919683,60.568548179196824,63.14214817919682,65.97514817919682,69.08414817919683,72.42064817919683,75.93894817919683,79.59544817919682,83.46444817919682,87.63224817919682,92.07954817919682,96.79404817919682,101.77004817919682,107.07694817919682,112.76274817919682,118.79944817919683,125.16494817919684,131.8429481791968
,AFG,,emi_bau,emi_bau,KYOTOGHG,IPCM0EL,MtCO2eq,AR4,12.8281,13.0307,12.0476,12.1969,12.24,12.8216,13.9125,14.8752,15.6795,16.5714,14.8423,13.286,15.9498,16.7076,16.3504,17.1656,17.567,18.3722,21.7611,24.884,28.6984,32.6811,31.2559,30.5344,32.0983,31.6482,33.5513,34.0195,35.42761394824692,36.83572789649384,38.24384184474076,39.565511164476476,40.8871804842122,42.20884980394793,43.53051912368365,44.85218844341937,46.416380390574865,47.98057233773035,49.544764284885844,51.10895623204133,52.67314817919682,54.23884817919682,56.09544817919682,58.21334817919683,60.568548179196824,63.14214817919682,65.97514817919682,69.08414817919683,72.42064817919683,75.93894817919683,79.59544817919682,83.46444817919682,87.63224817919682,92.07954817919682,96.79404817919682,101.77004817919682,107.07694817919682,112.76274817919682,118.79944817919683,125.16494817919684,131.8429481791968
