iso3, Y1990, Y1991, Y1992, Y1993, Y1994, Y1995, Y1996, Y1997, Y1998, Y1999, Y2000, Y2001, Y2002, Y2003, Y2004, Y2005, Y2006, Y2007, Y2008, Y2009, Y2010, Y2011, Y2012, Y2013, Y2014, Y2015, Y2016, Y2017, Y2018, Y2019, Y2020, Y2021, Y2022, Y2023, Y2024, Y2025, Y2026, Y2027, Y2028, Y2029, Y2030
ATG, 0.39326, 0.38078, 0.3783, 0.38698, 0.38593, 0.39643, 0.41559, 0.4315, 0.44368, 0.45805, 0.47712, 0.48354, 0.50722, 0.54322, 0.56438, 0.57422, 0.5905199999999999, 0.61717, 0.62929, 0.6593100000000001, 0.65377, 0.64837, 0.66099, 0.66233, 0.67843, 0.6913600000000001, 0.71007, 0.7086399999999999, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333
AUS, 423.1711, 424.2326, 428.5787, 429.1679, 429.2794, 437.9366, 445.5559, 457.6026, 471.375, 476.9807, 487.9023, 495.3852, 499.2842, 500.9888, 518.8514, 524.7326, 529.4055, 536.1612, 540.0882, 543.9627, 540.3462, 541.371, 543.7739, 533.5425, 528.081, 538.3126, 549.9258, 557.2955, 564.3849, 574.0858, 583.0074, 571.3785578157534, 558.900928287401, 545.6009390448194, 531.5070239716316, 516.6495185148974, 501.0535815732252, 484.7838216847483, 467.9221472557286, 450.5405152976543, 432.70091450000007
AUT, 80.4576, 83.9334, 77.1334, 77.3347, 77.5754, 81.0456, 84.4512, 84.2258, 83.5248, 81.5883, 81.9584, 85.9521, 87.8089, 93.4656, 92.8841, 94.2608, 91.923, 89.113, 88.2875, 81.4958, 86.0418, 83.8026, 81.2778, 81.7035, 78.006, 80.1987, 80.8729, 83.5135, 81.3444, 82.7168, 84.0553, 80.47638906750385, 76.73249439224473, 72.83135486997323, 68.77919086877249, 64.58106042908966, 60.23108872665645, 55.72688632112018, 51.07567551754895, 46.28223227769984, 41.3484725
AZE, 77.7572, 70.4957, 62.25899999999999, 53.3245, 47.3087, 49.8308, 42.527, 41.5298, 41.0383, 41.5124, 42.92, 43.7859, 44.3755, 46.5268, 48.8905, 52.6715, 57.2676, 51.2619, 61.6612, 55.9269, 55.9475, 56.9446, 59.1994, 59.9713, 65.9996, 70.4519, 71.0048, 70.9912, 75.1839, 75.9538, 76.525, 74.00183650361679, 71.3457733049098, 68.64691541559948, 65.9754086668749, 63.38427240620925, 60.94081366578913, 58.56794257120264, 56.11657155932355, 53.4700249912543, 50.54218
BDI, 3.3439, 3.4194, 3.4626, 3.4781, 3.4358, 3.4741, 3.5096, 3.6159, 3.5707, 3.346, 3.4211, 3.8131, 3.8828, 3.9376, 4.2494, 4.3556, 4.5885, 4.7084, 4.9072, 5.1222, 5.4216, 5.6858, 5.8161, 6.3717, 6.5995, 6.7153, 6.5052, 6.542000000000002, 7.0992, 7.3401, 7.5834, 7.7947956000000005, 8.0040512, 8.2160104, 8.434651200000001, 8.663494, 8.921316000000001, 9.187088, 9.4577348, 9.7307892, 10.003803999999999
BEL, 149.1429, 151.6762, 150.3104, 149.3628, 154.032, 156.2326, 159.9459, 151.4238, 156.5186, 149.8055, 150.8292, 149.2934, 148.7061, 149.0979, 150.4191, 146.5845, 144.0614, 140.545, 140.3714, 127.5175, 134.4336, 123.6072, 120.7712, 120.7777, 114.9977, 118.6341, 117.3127, 116.0868, 114.8477, 116.3364, 117.852, 115.04782253690956, 112.17221945781927, 109.22903207093839, 106.22103218038941, 103.14983040956756, 100.00322690989209, 96.76491008173129, 93.42962140345446, 89.99172097860615, 86.44575749999998
BEN, 6.0105, 6.31, 6.4868, 6.7926, 7.2457, 7.1088, 7.3502, 7.5369, 7.8241, 8.1495, 8.5694, 8.5964, 9.7783, 9.6036, 9.4757, 10.5634, 11.4111, 12.3791, 11.9033, 12.4378, 13.1166, 13.5639, 13.7157, 14.2646, 14.7982, 15.099, 16.2077, 16.8924, 16.0795, 16.4435, 16.8479, 18.446726614045737, 20.14588858035935, 21.94292433110706, 23.83362693022105, 25.812010481458998, 27.876669554071377, 30.02999600193393, 32.269867575164724, 34.59424365310666, 37.0
BES, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
BFA, 13.6168, 14.1316, 14.5005, 14.7762, 15.1587, 15.4802, 15.9174, 16.7072, 16.9664, 16.9518, 18.1595, 18.0018, 18.9525, 21.7482, 22.9081, 24.3538, 24.1997, 25.5968, 26.5088, 27.4874, 28.8139, 29.1793, 29.7382, 31.0541, 31.3899, 31.8139, 33.5942, 34.9692, 33.8197, 35.0174, 36.2655, 36.4197319677803, 36.53047247712105, 36.58651774252419, 36.57778130831168, 36.4957868, 37.67672534833355, 38.85988678101289, 40.047210276813594, 41.24029296142387, 42.440982000000005
BGD, 49.5221, 49.9081, 51.9293, 51.6391, 53.5831, 60.6614, 64.4848, 67.7389, 69.0419, 73.9552, 78.5126, 85.3755, 88.5413, 92.122, 95.3347, 99.363, 104.4517, 106.366, 111.1042, 114.2796, 120.1434, 124.0083, 128.3082, 132.4228, 138.034, 151.2776, 152.4987, 157.8102, 159.6512, 165.6792, 171.9209, 177.534666, 183.40967700000002, 189.531533, 195.88661399999998, 202.46343, 209.156444, 215.85168249999998, 222.527424, 229.162564, 235.736705
BGR, 102.3903, 83.928, 78.4921, 78.3798, 74.2972, 75.4204, 76.0036, 72.9985, 68.7632, 61.901, 60.6627, 63.5974, 60.4745, 65.1645, 64.0114, 64.5813, 64.9917, 69.2189, 67.3221, 58.3289, 60.9814, 66.3566, 61.4257, 55.8736, 58.8424, 62.0127, 59.392, 61.6766, 60.1018, 62.2114, 64.0773, 63.94290770304818, 63.67989620864427, 63.28457960980389, 62.75445809353734, 62.08816335098894, 61.306476994103825, 60.422303720553856, 59.42508315142241, 58.30676803817796, 57.06119249999999
BHR, 19.0705, 15.7501, 15.1484, 19.4345, 19.3628, 19.4466, 20.274, 22.2739, 23.3671, 23.1515, 23.7094, 19.203, 21.0584, 21.7617, 23.4541, 26.0756, 26.2084, 34.331, 37.5488, 36.0745, 37.1644, 36.6606, 34.5658, 39.9658, 40.2458, 33.7106, 33.4963, 33.6601, 36.3337, 37.1286, 37.9975, 38.9548, 39.9574, 40.9777, 41.9895, 42.9674, 43.8955, 44.7788, 45.6234, 46.4345, 47.2169
BHS, 2.4838, 2.322, 2.3343, 2.2473, 2.2485, 2.266, 2.2806, 1.9796, 2.3162, 2.3133, 2.3037, 2.2136, 2.2234, 2.1807, 2.4094, 2.4292, 2.3633, 2.4031, 2.2289, 2.3656, 2.3815, 2.6353, 2.7466, 3.585, 3.1992, 3.2637, 3.3465, 3.3463, 3.3704, 3.4159, 3.4585, 3.4585, 3.4585, 3.4585, 3.4585, 3.4585, 3.4585, 3.4585, 3.4585, 3.4585, 3.4585
BIH, 35.7405, 33.5304, 16.4415, 11.6069, 11.5161, 10.4271, 12.0521, 15.0794, 19.4461, 19.8434, 21.0718, 21.18, 21.6975, 21.5618, 23.0851, 23.2916, 24.5253, 24.2535, 26.0366, 26.6158, 26.9242, 28.9406, 27.2884, 26.812, 28.6035, 27.2683, 28.0383, 28.4031, 29.136, 30.042, 30.8817, 31.621829599999998, 32.3868324, 33.1547706, 33.905568, 34.619706, 35.302326799999996, 35.967800999999994, 36.6129672, 37.2348868, 37.830744
BLR, 140.629, 132.245, 122.4665, 108.6001, 92.8255, 84.5128, 86.5316, 90.2277, 86.9915, 83.5911, 82.0192, 82.0804, 80.8387, 83.0256, 89.8025, 91.4119, 97.3351, 94.9296, 98.8893, 94.9638, 99.4877, 97.2374, 98.2594, 100.5673, 100.106, 95.7898, 97.7312, 100.4263, 100.2557, 101.9783, 103.4969, 103.66516644374055, 103.70353456223901, 103.64065087405012, 103.49980002736065, 103.29933751056234, 103.03509229766534, 102.69530979907879, 102.28345085813744, 101.80200069737906, 101.25287999999999
BLZ, 0.5662, 0.60839, 0.63042, 0.6325, 0.62865, 0.60144, 0.5329999999999999, 0.6297, 0.62907, 0.626, 0.6711699999999999, 0.74103, 0.79101, 0.85505, 0.68691, 0.73745, 0.7620899999999999, 0.8219200000000001, 0.7841199999999999, 0.97792, 0.91939, 1.0362, 0.8997, 1.0218, 0.98147, 1.1157, 1.1616, 1.1539, 1.0807, 1.0964, 1.1147, 1.1364, 1.1611, 1.1883, 1.2174, 1.2481, 1.28, 1.3132, 1.3474, 1.3824, 1.4177
BOL, 17.2293, 18.1582, 19.551, 21.5086, 23.0389, 27.8903, 38.8178, 50.895, 55.7545, 53.2913, 49.8349, 39.7257, 36.0016, 40.2784, 51.6656, 57.2577, 61.9435, 61.7556, 64.7567, 67.6132, 72.3231, 74.8494, 79.7542, 81.9588, 84.9771, 86.2277, 89.5123, 91.9917, 93.6336, 96.0461, 98.6255, 101.4143, 104.3743, 107.4479, 110.5817, 113.726, 116.8559, 119.9532, 122.9819, 125.9085, 128.7013
BRA, 609.0778, 633.7114, 643.4618, 657.4176, 677.7683, 704.2104, 711.1596, 738.4007, 757.0196, 775.3815, 805.4803, 823.2369, 841.4680000000002, 867.8152, 903.1933, 920.1377, 925.7024, 929.8725, 959.0568, 945.1708, 1009.0299, 1045.8348, 1075.3144, 1120.1361, 1148.9333, 1132.0831, 1107.2593, 1119.5129, 1239.7398, 1269.8402, 1297.8434, 1247.5855116854086, 1194.1491563578911, 1137.2429575370215, 1076.6623808564389, 1012.2878333333333, 991.0654308988466, 967.9015383778195, 942.7367914469714, 915.5359939031321, 886.2878333333337
BRB, 1.2829, 1.4169999999999998, 1.1896, 1.3154, 0.95317, 1.0354, 1.0599, 1.1046, 1.3472, 1.4163, 1.3975, 1.419, 1.4095, 1.4457, 1.4792, 1.5219, 1.5333, 1.5562, 1.8048, 1.794, 1.6532, 1.7207, 1.6669, 1.6408, 1.4591, 1.4880000000000002, 1.5243, 1.5215, 1.3571, 1.367, 1.3758, 1.3758, 1.3758, 1.3758, 1.3758, 1.3758, 1.3758, 1.3758, 1.3758, 1.3758, 1.3758
BRN, 10.0307, 10.0277, 9.9848, 9.262, 9.1452, 9.3697, 9.4491, 9.6885, 9.8647, 8.8091, 9.874, 10.0074, 9.6116, 10.2281, 10.3751, 10.291, 10.961, 14.3852, 16.0821, 13.9643, 14.0452, 15.7564, 15.630999999999998, 14.2671, 15.6626, 15.9487, 17.2321, 17.6195, 17.4716, 17.2476, 17.0522, 16.8738, 16.7091, 16.5688, 16.4605, 16.3901, 16.3374, 16.2846, 16.2393, 16.2083, 16.1974
BTN, 0.99485, 1.0512, 1.0707, 1.0519, 1.0664, 1.2579, 1.3551, 1.4380000000000002, 1.4397, 1.4742, 1.4587, 1.4055, 1.4578, 1.4228, 1.3628, 1.5294, 1.5147, 1.5511, 1.5273, 1.7609, 1.8779, 2.0826, 2.1593, 2.2606, 2.325, 2.2836, 2.397, 2.4512, 2.6523, 2.8371, 3.0079, 3.2791286060959037, 3.557598804115706, 3.8469998252766455, 4.150980368860415, 4.47376655018443, 4.8126445195107745, 5.163372248107163, 5.526968701223063, 5.905361549213745, 6.3
BVT, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
BWA, 14.2395, 13.6456, 13.5581, 13.6784, 13.949000000000002, 14.7936, 14.9972, 14.5547, 14.1919, 13.9173, 14.1537, 17.9504, 18.5851, 9.7662, 10.1925, 12.1252, 14.3715, 12.3605, 22.9149, 11.174, 27.2441, 30.0562, 15.2028, 14.518, 14.3204, 13.3984, 13.2758, 18.9871, 15.8376, 16.1219, 16.4001, 17.096225991090517, 17.79634027556063, 18.497575985493675, 19.196643199240043, 19.889465573879413, 20.568121564247313, 21.23045969159986, 21.88054235779742, 22.521813316568064, 23.157484999999998
CAF, 19.3474, 19.7827, 19.9213, 20.0172, 20.2575, 21.7911, 22.6681, 24.0882, 27.3651, 25.8623, 30.3879, 30.6953, 27.4744, 38.4104, 38.5029, 38.5512, 14.6742, 14.8193, 15.0547, 8.8555, 9.2718, 9.9912, 9.4785, 9.6982, 9.6372, 9.9495, 10.55, 10.640999999999998, 8.323, 8.5234, 8.7269, 8.9009442, 9.076036620000004, 9.250071710000002, 9.421172040000004, 9.587488300000006, 9.745830380000006, 9.895784490000008, 10.03927320000001, 10.17780428000001, 10.312670700000012
CAN, 609.0678, 600.2213, 617.0832, 619.3192, 640.8868, 657.4751, 678.5577, 693.7686, 701.1502, 714.0323, 737.1631, 726.3384, 730.6818, 747.1831, 749.13, 736.3004, 727.6668, 750.5125, 730.1257, 687.7322, 699.3821, 709.3876, 717.0581, 728.265, 729.2702, 728.1482, 713.8603, 721.8594, 738.4237, 745.6334, 751.824, 736.5102936495664, 720.3369604910645, 703.72573354608, 687.043647746954, 670.6061380494459, 654.1685519636014, 637.4724735273454, 620.7486400639108, 604.1918001416245, 587.963
CHE, 53.2806, 55.1435, 54.9068, 52.352, 51.3503, 52.2284, 52.8639, 51.6708, 53.3244, 53.0039, 52.3802, 53.922, 52.2939, 53.4288, 54.0565, 54.7446, 54.3645, 52.4703, 53.9361, 52.5845, 54.1393, 50.0397, 51.4642, 52.2356, 48.3679, 47.8193, 48.1861, 47.1623, 50.4864, 52.5804, 54.6341, 51.397669428910184, 47.78370418115181, 43.786616510766606, 39.403136247542236, 34.63239, 33.31853646159131, 31.856036952575, 30.251882975230522, 28.511870974742365, 26.6403
CHL, 52.5898, 50.6064, 52.4855, 54.9667, 58.7915, 62.1666, 68.2802, 75.4853, 75.9245, 80.1167, 77.1984, 72.0107, 73.8671, 74.3697, 79.4048, 80.8241, 83.71700000000001, 90.8004, 92.5363, 87.8734, 92.4099, 99.8892, 103.2675, 104.9387, 107.5347, 109.6827, 112.4264, 111.178, 115.6583, 119.3902, 123.0203, 119.08514458407622, 114.73918765208897, 109.95564182563567, 104.71388914475851, 99.0, 98.61474779660419, 98.0245748221557, 97.22650280653086, 96.21861397262936, 94.99999999999999
CHN, 3627.3725, 3767.8442, 3897.485, 4078.6184, 4333.2711, 4682.0469, 4874.6176, 4851.3636, 4709.9324, 4796.2031, 4922.4501, 5027.7604, 5451.2209, 6224.5119, 7050.2596, 7808.0066, 8557.444, 9087.3472, 9684.52, 10161.0383, 11029.6326, 12079.6658, 12428.9881, 12546.8774, 12672.6489, 12682.5306, 12754.1024, 12950.3744, 14161.0444, 14563.3402, 14936.5452, 14708.488849679212, 14449.98642445074, 14154.9943292961, 13818.930470475583, 13438.4631908829, 13016.484850070716, 12555.651799771307, 12054.061231859854, 11510.996741325245, 10926.847197151259
CIV, 14.5021, 14.3105, 14.1142, 15.5079, 15.1955, 17.9151, 19.356, 19.5386, 18.8945, 18.3715, 19.2117, 20.9959, 22.2363, 18.9923, 20.5014, 22.7689, 21.7212, 21.4951, 21.38, 19.9143, 21.5236, 23.218000000000004, 25.5048, 27.5031, 27.1459, 27.7921, 29.7595, 30.5388, 30.2883, 32.2579, 34.3492, 34.3492, 34.3492, 34.3492, 34.3492, 34.3492, 34.3492, 34.3492, 34.3492, 34.3492, 34.3492
CMR, 27.5353, 26.8963, 29.6808, 31.2045, 56.5906, 54.9384, 50.8165, 47.5066, 46.6946, 44.9681, 44.2039, 43.0301, 40.9539, 42.3474, 41.7367, 43.7252, 42.9253, 44.5545, 44.1678, 45.0583, 43.0861, 40.685, 40.9122, 42.0359, 41.5374, 42.2268, 42.7917, 43.517, 41.2234, 42.4961, 43.8538, 43.8538, 43.8538, 43.8538, 43.8538, 43.8538, 43.8538, 43.8538, 43.8538, 43.8538, 43.8538
COD, 38.8914, 37.9633, 38.3203, 38.3769, 42.9958, 43.0952, 38.8756, 38.239, 38.3488, 35.6427, 35.9378, 41.3238, 43.9852, 46.9504, 48.5358, 49.0923, 51.0406, 48.1545, 50.6108, 50.3465, 52.1229, 51.597, 51.6952, 54.8073, 55.8578, 56.3177, 56.1633, 55.3876, 60.93600000000001, 64.2057, 67.9079, 74.7232946, 82.61979699999999, 91.3770144, 100.77075320000002, 110.57271300000001, 120.905155, 131.9724325, 143.6673776, 155.88487360000002, 168.522571
COG, 11.5025, 11.3452, 11.6655, 11.7834, 12.1251, 12.6441, 13.6163, 14.2326, 13.6238, 12.8935, 12.2959, 11.5766, 9.0103, 11.0095, 10.9892, 12.8324, 14.0185, 12.4492, 12.1865, 13.672, 14.7795, 13.5632, 13.9157, 14.2637, 13.7889, 13.8011, 13.8128, 13.1374, 14.2228, 14.6214, 15.0697, 15.0697, 15.0697, 15.0697, 15.0697, 15.0697, 15.0697, 15.0697, 15.0697, 15.0697, 15.0697
COK, 0.047810000000000005, 0.047917, 0.048621, 0.055635, 0.057325, 0.058576, 0.069299, 0.070326, 0.07147300000000001, 0.067785, 0.066726, 0.049716, 0.045336, 0.048847, 0.071573, 0.079056, 0.08287699999999999, 0.08282300000000001, 0.086651, 0.08665199999999999, 0.086564, 0.08656799999999999, 0.086621, 0.086487, 0.086478, 0.089783, 0.10074, 0.103, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333
COL, 100.0052, 103.3243, 108.3673, 109.9991, 111.4432, 113.0649, 116.3869, 120.8503, 120.6721, 115.4761, 117.7676, 116.6155, 117.1489, 121.38, 125.0654, 130.0685, 138.6201, 140.1527, 138.3157, 145.7016, 146.9671, 142.9275, 148.7596, 156.8218, 159.8163, 160.7913, 168.3775, 166.6983, 170.003, 175.3009, 180.3324, 179.38362669033015, 177.96686529191936, 176.25113131248773, 174.38040967434415, 172.47597592643308, 170.48366461723737, 168.2435485078615, 165.70722039622538, 162.83248327538604, 159.5830649502629
COM, 0.33742, 0.34547, 0.35143, 0.36191, 0.36657, 0.37563, 0.38502, 0.39471, 0.41098, 0.42426, 0.41459, 0.44188, 0.44536, 0.4613100000000001, 0.49832, 0.50421, 0.54637, 0.4851, 0.5191899999999999, 0.5511699999999999, 0.59828, 0.5936, 0.61117, 0.6604300000000001, 0.65385, 0.67686, 0.69592, 0.71327, 0.72646, 0.7455, 0.7677, 0.7677, 0.7677, 0.7677, 0.7677, 0.7677, 0.7677, 0.7677, 0.7677, 0.7677, 0.7677
CPV, 0.25614000000000003, 0.26959, 0.30546, 0.31254, 0.30191, 0.3359, 0.32724000000000003, 0.34741, 0.37555, 0.41045, 0.44379, 0.46761, 0.51159, 0.5472899999999999, 0.58865, 0.7025100000000001, 0.73311, 0.76846, 0.73679, 0.80612, 0.8486899999999999, 0.8702, 0.76449, 0.7670100000000001, 0.7590399999999999, 0.97624, 1.0323, 1.0568, 0.96165, 0.99781, 1.0354, 1.0748, 1.1156, 1.1574, 1.1996, 1.2415, 1.2828, 1.3232, 1.3631, 1.4029, 1.4429
CRI, 7.0104, 7.9567, 9.0531, 9.8257, 11.3917, 11.0312, 11.7654, 12.1688, 12.5847, 12.3575, 11.9806, 11.9176, 12.3498, 12.959, 13.0366, 13.0574, 13.3822, 14.5673, 14.9912, 14.4481, 14.7093, 15.4081, 15.1463, 15.224, 15.1601, 16.7405, 17.5688, 17.439, 16.5673, 17.1827, 17.7957, 17.7957, 17.7957, 17.7957, 17.7957, 17.7957, 17.7957, 17.7957, 17.7957, 17.7957, 17.7957
CUB, 51.1446, 46.5134, 47.6473, 44.1387, 46.744, 40.0409, 41.4068, 41.2322, 39.9088, 40.2719, 40.7967, 39.6703, 39.4702, 38.8262, 38.2546, 38.6482, 40.5621, 40.1928, 43.7889, 43.3407, 50.4576, 48.3258, 48.4902, 47.9449, 48.183, 48.5926, 49.5023, 49.1483, 48.2975, 48.3049, 48.3892, 48.5715, 48.808, 49.0721, 49.338, 49.5808, 49.7894, 49.9686, 50.1184, 50.2384, 50.3284
CUW, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CYP, 5.8418, 6.365, 6.7573, 7.0434, 7.3106, 7.2515, 7.6008, 7.6887, 8.0197, 8.2884, 8.5597, 8.4774, 8.7136, 9.1007, 9.3196, 9.4859, 9.6862, 10.0255, 10.1669, 9.9598, 9.6435, 9.3265, 8.7812, 8.0369, 8.4135, 8.5027, 8.9435, 9.15, 8.0237, 8.1764, 8.3035, 7.898549227800134, 7.4798485510346415, 7.049452819013233, 6.608657237193027, 6.158367127451409, 5.697538592500637, 5.224450673432132, 4.738698575703016, 4.2397379842246945, 3.7271036250000003
