add_info,iso3,tar_type_used,tar_type_reclass,tar_type_main,condi,rge,ndc_value_exclLU,ndc_value_inclLU,ndc_strengthen_tar,int_ref,refyr,taryr,tar_emi_exclLU,tar_emi_inclLU,gwp,scenario,emi_bl_exclLU_refyr,emi_bl_exclLU_taryr,emi_bl_onlyLU_refyr,emi_bl_onlyLU_taryr,pc_cov_set_to_100,pc_cov_exclLU_refyr,pc_cov_exclLU_taryr,pop_refyr,pop_taryr,gdp_refyr,gdp_taryr,CO2,CH4,N2O,HFCS,PFCS,SF6,NF3,energy,ippu,agriculture,waste,other,lulucf,lulucf_tar_2030_fyson2019
,CRI,ABU,ABS,ABS,conditional,best,,-7.365 MtCO2eq,,,2030,2030,22.106,9.374,AR4,SSP5BLREMMP,29.471,29.471,-12.732,-12.732,,0.999997964100302,0.999997964100302,5644382.9475,5644382.9475,144082874143.2906,144082874143.2906,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,
,CRI,RBU,ABS,ABS,conditional,best,,-44%,,,2030,2030,16.503760000000003,3.771760000000004,AR4,SSP5BLREMMP,29.471,29.471,-12.732,-12.732,Yes (not lulucf),1.0,1.0,5644382.9475,5644382.9475,144082874143.2906,144082874143.2906,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,
,CRI,AEI,ABS,ABS,conditional,best,,1.19 tCO2eq/cap,,,2050,2050,10.949722553964,7.469422553963999,AR4,SSP5BLREMMP,48.5907,48.5907,-3.4803,-3.4803,,1.0,1.0,6276825.6756,6276825.6756,325110149510.6357,325110149510.6357,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,
,CUB,ABU,ABU,NGT,conditional,best,-6 MtCO2eq,,,,2030,2030,59.1678,46.027,AR4,SSP5BLREMMP,65.1678,65.1678,-13.1408,-13.1408,,0.9380501354521248,0.9380501354521248,10533198.2064,10533198.2064,145168665206.7124,145168665206.7124,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,
,CYP,RBY,RBY,RBY,unconditional,best,,-40%,,,1990,2030,3.7271036250000003,3.25389,AR4,SSP5BLREMMP,5.8418,9.8452,-0.25119,-0.473213625,Yes (not lulucf),1.0,1.0,766615.0,1385814.4459,12268120117.1875,38489540922.2032,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,CZE,RBY,RBY,RBY,unconditional,best,,-40%,,,1990,2030,119.420885,114.00196,AR4,SSP5BLREMMP,198.7131,169.3075,-5.2259,-5.418925,Yes (not lulucf),1.0,1.0,10340875.0,11677351.7268,220390390625.0,595523793206.3756,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,DEU,RBY,RBY,RBY,unconditional,best,,-40%,,,1990,2030,739.0347999999999,724.1315,AR4,SSP5BLREMMP,1259.072,996.1836,-31.3117,-14.9033,Yes (not lulucf),1.0,1.0,79053984.0,85027241.2021,2010535750000.0,4802174427295.499,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,DJI,ABS,ABS,RBU,unconditional,best,2.685 MtCO2eq_SAR,,,,2030,2030,2.8945169075027737,2.8945169075027737,AR4,SSP5BLREMMP,3.48,3.48,,,,0.9999827586206896,0.9999827586206896,1088301.5851,1088301.5851,7634829640.8067,7634829640.8067,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,
,DJI,ABS,ABS,RBU,conditional,best,1.790 MtCO2eq_SAR,,,,2030,2030,1.9296779383351825,1.9296779383351825,AR4,SSP5BLREMMP,3.48,3.48,,,,0.9999827586206896,0.9999827586206896,1088301.5851,1088301.5851,7634829640.8067,7634829640.8067,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,
,DJI,ABU,ABS,RBU,unconditional,best,-1.790 MtCO2eq_SAR,,,,2030,2030,2.545322061664817,2.545322061664817,AR4,SSP5BLREMMP,3.48,3.48,,,,0.9999827586206896,0.9999827586206896,1088301.5851,1088301.5851,7634829640.8067,7634829640.8067,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,
,DJI,ABU,ABS,RBU,conditional,best,-2.685 MtCO2eq_SAR,,,,2030,2030,1.580483092497226,1.580483092497226,AR4,SSP5BLREMMP,3.48,3.48,,,,0.9999827586206896,0.9999827586206896,1088301.5851,1088301.5851,7634829640.8067,7634829640.8067,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,
,DJI,RBU,ABS,RBU,unconditional,best,-40%,,,,2030,2030,2.088,2.088,AR4,SSP5BLREMMP,3.48,3.48,,,Yes (not lulucf),1.0,1.0,1088301.5851,1088301.5851,7634829640.8067,7634829640.8067,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,
,DJI,RBU,ABS,RBU,conditional,best,-60%,,,,2030,2030,1.3920000000000001,1.3920000000000001,AR4,SSP5BLREMMP,3.48,3.48,,,Yes (not lulucf),1.0,1.0,1088301.5851,1088301.5851,7634829640.8067,7634829640.8067,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,
,DMA,ABS,ABS,RBY,conditional,best,0.100 MtCO2eq_SAR,,,,2025,2025,0.10300531065904409,-0.024594689340955905,AR4,SSP5BLREMMP,0.22354166666666667,0.22354166666666667,-0.1276,-0.1276,,0.7971484008188358,0.7971484008188358,71169.0,71169.0,718011759.4401168,718011759.4401168,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,
,DMA,ABS,ABS,RBY,conditional,best,0.091 MtCO2eq_SAR,,,,2030,2030,0.09373483269973011,-0.03386516730026988,AR4,SSP5BLREMMP,0.22354166666666667,0.22354166666666667,-0.1276,-0.1276,,0.7971484008188358,0.7971484008188358,71169.0,71169.0,718011759.4401168,718011759.4401168,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,
,DMA,RBY,ABS,RBY,conditional,best,-39.2%,,,,2014,2025,0.13367488,0.006074880000000005,AR4,SSP5BLREMMP,0.21986,0.22354166666666667,-0.1276,-0.1276,Yes (not lulucf),1.0,1.0,71085.0,71169.0,744035034.1797,718011759.4401168,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,
,DMA,RBY,ABS,RBY,conditional,best,-44.7%,,,,2014,2030,0.12158257999999998,-0.006017420000000009,AR4,SSP5BLREMMP,0.21986,0.22354166666666667,-0.1276,-0.1276,Yes (not lulucf),1.0,1.0,71085.0,71169.0,744035034.1797,718011759.4401168,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,
,DNK,RBY,RBY,RBY,unconditional,best,,-40%,,,1990,2030,44.623338749999995,45.523199999999996,AR4,SSP5BLREMMP,70.9338,58.2224,4.9382,0.8998612500000001,Yes (not lulucf),1.0,1.0,5243993.0,6539845.6202,129758789062.5,356521248269.802,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,DOM,REI,AEI,REI,conditional,best,,-25%,,POP,2010,2030,23.71352682622635,20.61642682622635,AR4,SSP5BLREMMP,27.491,48.8225,-3.0971,-3.0971,Yes (not lulucf),1.0,1.0,9695121.0,11150583.1929,109990046875.0,260362714643.3283,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,DOM,AEI,AEI,REI,conditional,best,,2.7 tCO2eq_SAR/capita,,POP,2030,2030,35.172273069554166,32.07517306955417,AR4,SSP5BLREMMP,48.8225,48.8225,-3.0971,-3.0971,,1.0,1.0,11150583.1929,11150583.1929,260362714643.3283,260362714643.3283,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,DZA,RBU,RBU,RBU,unconditional,best,,-7%,,,2030,2030,297.691419,296.4628863857143,AR4,SSP5BLREMMP,320.0983,320.0983,-1.2285326142857145,-1.2285326142857145,Yes (not lulucf),1.0,1.0,45346737.3384,45346737.3384,880577995830.2993,880577995830.2993,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,DZA,RBU,RBU,RBU,conditional,best,,-22%,,,2030,2030,249.676674,248.44814138571428,AR4,SSP5BLREMMP,320.0983,320.0983,-1.2285326142857145,-1.2285326142857145,Yes (not lulucf),1.0,1.0,45346737.3384,45346737.3384,880577995830.2993,880577995830.2993,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ECU,ABS,ABS,RBU,unconditional,best,67.774 MtCO2eq_SAR,109.774 MtCO2eq_SAR,,,2025,2025,71.20522196064606,115.33157310337239,AR4,SSP5BLREMMP,89.0058,89.0058,45.964949107006596,45.964949107006596,,0.993535252758809,0.993535252758809,17742617.7966,17742617.7966,239812643939.9653,239812643939.9653,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ECU,ABS,ABS,RBU,conditional,best,60.824 MtCO2eq_SAR,95.824 MtCO2eq_SAR,,,2025,2025,63.90336147393301,100.67532075953828,AR4,SSP5BLREMMP,89.0058,89.0058,45.964949107006596,45.964949107006596,,0.993535252758809,0.993535252758809,17742617.7966,17742617.7966,239812643939.9653,239812643939.9653,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ECU,ABU,ABS,RBU,unconditional,best,-9.130 MtCO2eq_SAR,-10.880 MtCO2eq_SAR,,,2025,2025,71.20522196064606,123.53992290622415,AR4,SSP5BLREMMP,89.0058,89.0058,45.964949107006596,45.964949107006596,,0.993535252758809,0.993535252758809,17742617.7966,17742617.7966,239812643939.9653,239812643939.9653,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ECU,ABU,ABS,RBU,conditional,best,-16.080 MtCO2eq_SAR,-24.830 MtCO2eq_SAR,,,2025,2025,63.90336147393302,108.88367056239004,AR4,SSP5BLREMMP,89.0058,89.0058,45.964949107006596,45.964949107006596,,0.993535252758809,0.993535252758809,17742617.7966,17742617.7966,239812643939.9653,239812643939.9653,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ECU,RBU,ABS,RBU,unconditional,best,-9%,-10%,,,2025,2025,80.995278,121.47367419630592,AR4,SSP5BLREMMP,89.0058,89.0058,45.964949107006596,45.964949107006596,Yes (not lulucf),1.0,1.0,17742617.7966,17742617.7966,239812643939.9653,239812643939.9653,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ECU,RBU,ABS,RBU,conditional,best,-20.9%,-26%,,,2025,2025,70.4035878,99.87835433918487,AR4,SSP5BLREMMP,89.0058,89.0058,45.964949107006596,45.964949107006596,Yes (not lulucf),1.0,1.0,17742617.7966,17742617.7966,239812643939.9653,239812643939.9653,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ERI,ABS,ABS,RBU,unconditional,best,9.003 MtCO2eq_AR4,,,,2025,2025,9.003,9.657844285714285,AR4,SSP5BLREMMP,7.8679,7.8679,0.6548442857142857,0.6548442857142857,,0.1803664110424125,0.1803664110424125,4048934.5145,4048934.5145,9733511058.7847,9733511058.7847,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,ABS,ABS,RBU,unconditional,best,10.484 MtCO2eq_AR4,,,,2030,2030,10.484,11.138844285714285,AR4,SSP5BLREMMP,10.0039,10.0039,0.6548442857142857,0.6548442857142857,,0.19615665551291464,0.19615665551291464,4411176.01,4411176.01,14372317045.873,14372317045.873,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,ABS,ABS,RBU,conditional,best,7.861 MtCO2eq_AR4,,,,2025,2025,7.861,8.515844285714286,AR4,SSP5BLREMMP,7.8679,7.8679,0.6548442857142857,0.6548442857142857,,0.1803664110424125,0.1803664110424125,4048934.5145,4048934.5145,9733511058.7847,9733511058.7847,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,ABS,ABS,RBU,conditional,best,8.314 MtCO2eq_AR4,,,,2030,2030,8.314,8.968844285714285,AR4,SSP5BLREMMP,10.0039,10.0039,0.6548442857142857,0.6548442857142857,,0.19615665551291464,0.19615665551291464,4411176.01,4411176.01,14372317045.873,14372317045.873,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,ABU,ABS,RBU,unconditional,best,-0.387 MtCO2eq_AR4,,,,2025,2025,8.991999999999999,9.646844285714284,AR4,SSP5BLREMMP,7.8679,7.8679,0.6548442857142857,0.6548442857142857,,0.1803664110424125,0.1803664110424125,4048934.5145,4048934.5145,9733511058.7847,9733511058.7847,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,ABU,ABS,RBU,unconditional,best,-0.982 MtCO2eq_AR4,,,,2030,2030,10.484,11.138844285714285,AR4,SSP5BLREMMP,10.0039,10.0039,0.6548442857142857,0.6548442857142857,,0.19615665551291464,0.19615665551291464,4411176.01,4411176.01,14372317045.873,14372317045.873,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,ABU,ABS,RBU,conditional,best,-1.518 MtCO2eq_AR4,,,,2025,2025,7.861,8.515844285714286,AR4,SSP5BLREMMP,7.8679,7.8679,0.6548442857142857,0.6548442857142857,,0.1803664110424125,0.1803664110424125,4048934.5145,4048934.5145,9733511058.7847,9733511058.7847,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,ABU,ABS,RBU,conditional,best,-3.152 MtCO2eq_AR4,,,,2030,2030,8.314,8.968844285714285,AR4,SSP5BLREMMP,10.0039,10.0039,0.6548442857142857,0.6548442857142857,,0.19615665551291464,0.19615665551291464,4411176.01,4411176.01,14372317045.873,14372317045.873,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,RBU,ABS,RBU,unconditional,best,-6.2%,,,,2025,2025,7.380090199999999,8.034934485714285,AR4,SSP5BLREMMP,7.8679,7.8679,0.6548442857142857,0.6548442857142857,Yes (not lulucf),1.0,1.0,4048934.5145,4048934.5145,9733511058.7847,9733511058.7847,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,RBU,ABS,RBU,unconditional,best,-12%,,,,2030,2030,8.803431999999999,9.458276285714284,AR4,SSP5BLREMMP,10.0039,10.0039,0.6548442857142857,0.6548442857142857,Yes (not lulucf),1.0,1.0,4411176.01,4411176.01,14372317045.873,14372317045.873,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,RBU,ABS,RBU,conditional,best,-24.9%,,,,2025,2025,5.9087929,6.563637185714286,AR4,SSP5BLREMMP,7.8679,7.8679,0.6548442857142857,0.6548442857142857,Yes (not lulucf),1.0,1.0,4048934.5145,4048934.5145,9733511058.7847,9733511058.7847,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,RBU,ABS,RBU,conditional,best,-38.5%,,,,2030,2030,6.152398499999999,6.807242785714285,AR4,SSP5BLREMMP,10.0039,10.0039,0.6548442857142857,0.6548442857142857,Yes (not lulucf),1.0,1.0,4411176.01,4411176.01,14372317045.873,14372317045.873,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ESP,RBY,RBY,RBY,unconditional,best,,-40%,,,1990,2030,177.86862749999997,140.81223999999997,AR4,SSP5BLREMMP,294.4794,355.5878,-35.8754,-37.0563875,Yes (not lulucf),1.0,1.0,39202525.0,51257164.8621,684530875000.0,1995001213675.736,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,EST,RBY,RBY,RBY,unconditional,best,,-40%,,,1990,2030,25.7709975,23.55966,AR4,SSP5BLREMMP,41.7486,25.6401,-1.4895,-2.2113375,Yes (not lulucf),1.0,1.0,1565246.0,1322446.5454,15640444335.9375,60181820848.5224,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,ETH,ABS,ABS,ABS,conditional,best,185 MtCO2eq_AR4,145 MtCO2eq_AR4,,,2030,2030,185.0,145.0,AR4,SSP5BLREMMP,259.3619,259.3619,90.0,90.0,,0.9979241361202243,0.9979241361202243,129272793.5293,129272793.5293,433324604490.721,433324604490.721,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ETH,ABU,ABS,ABS,conditional,best,-125 MtCO2eq_AR4,-255 MtCO2eq_AR4,,,2030,2030,185.0,145.0,AR4,SSP5BLREMMP,259.3619,259.3619,90.0,90.0,,0.9979241361202243,0.9979241361202243,129272793.5293,129272793.5293,433324604490.721,433324604490.721,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ETH,RBU,ABS,ABS,conditional,best,-40%,-64%,,,2030,2030,155.61713999999998,125.77028399999999,AR4,SSP5BLREMMP,259.3619,259.3619,90.0,90.0,Yes (not lulucf),1.0,1.0,129272793.5293,129272793.5293,433324604490.721,433324604490.721,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ETH,AEI,ABS,ABS,conditional,best,,1.1 tCO2eq/cap,,,2030,2030,52.20007288223002,142.20007288223002,AR4,SSP5BLREMMP,259.3619,259.3619,90.0,90.0,,0.9979241361202243,0.9979241361202243,129272793.5293,129272793.5293,433324604490.721,433324604490.721,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,FIN,RBY,RBY,RBY,unconditional,best,,-40%,,,1990,2030,49.6278075,28.511319999999998,AR4,SSP5BLREMMP,72.1382,63.9295,-14.7716,-21.1164875,Yes (not lulucf),1.0,1.0,4996222.0,6109446.5665,124533109375.0,303550320404.3835,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,FJI,ABU,RBU,RBU,unconditional,best,-0.250 MtCO2eq_AR4,,,,2030,2030,2.1558,-0.3191019714285712,AR4,SSP5BLREMMP,2.4058,2.4058,-2.4749019714285714,-2.4749019714285714,,0.44575500281605496,0.44575500281605496,841483.7197,841483.7197,12281387737.1742,12281387737.1742,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,FJI,ABU,RBU,RBU,conditional,best,-0.750 MtCO2eq_AR4,,,,2030,2030,1.6558000000000002,-0.8191019714285712,AR4,SSP5BLREMMP,2.4058,2.4058,-2.4749019714285714,-2.4749019714285714,,0.44575500281605496,0.44575500281605496,841483.7197,841483.7197,12281387737.1742,12281387737.1742,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,FJI,RBU,RBU,RBU,unconditional,best,-10%,,,,2030,2030,2.16522,-0.30968197142857123,AR4,SSP5BLREMMP,2.4058,2.4058,-2.4749019714285714,-2.4749019714285714,Yes (not lulucf),1.0,1.0,841483.7197,841483.7197,12281387737.1742,12281387737.1742,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,FJI,RBU,RBU,RBU,conditional,best,-30%,,,,2030,2030,1.6840600000000001,-0.7908419714285713,AR4,SSP5BLREMMP,2.4058,2.4058,-2.4749019714285714,-2.4749019714285714,Yes (not lulucf),1.0,1.0,841483.7197,841483.7197,12281387737.1742,12281387737.1742,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,FRA,RBY,RBY,RBY,unconditional,best,,-40%,,,1990,2030,347.23774499999996,311.82941999999997,AR4,SSP5BLREMMP,556.1092,600.1759,-21.8361,-35.40832500000001,Yes (not lulucf),1.0,1.0,58662990.0,76040026.5267,1427114875000.0,3627740652517.5737,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,FSM,ABS,ABS,RBY,unconditional,best,0.108 MtCO2eq_AR4,,,,2025,2025,0.108,0.07657114285714287,AR4,SSP5BLREMMP,0.23053000000000004,0.23053000000000004,-0.03142885714285714,-0.03142885714285714,,0.6862230512297748,0.6862230512297748,114910.0518,114910.0518,340849457.14491665,340849457.14491665,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,
,FSM,ABS,ABS,RBY,conditional,best,0.094 MtCO2eq_AR4,,,,2025,2025,0.094,0.06257114285714285,AR4,SSP5BLREMMP,0.23053000000000004,0.23053000000000004,-0.03142885714285714,-0.03142885714285714,,0.6862230512297748,0.6862230512297748,114910.0518,114910.0518,340849457.14491665,340849457.14491665,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,
,FSM,RBY,ABS,RBY,unconditional,best,-28%,,,,2000,2025,0.13517279999999998,0.10374394285714283,AR4,SSP5BLREMMP,0.18774,0.23053000000000004,-0.036667,-0.03142885714285714,Yes (not lulucf),1.0,1.0,107402.0,114910.0518,335092810.3261,340849457.14491665,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,
,FSM,RBY,ABS,RBY,conditional,best,-35%,,,,2000,2025,0.122031,0.09060214285714285,AR4,SSP5BLREMMP,0.18774,0.23053000000000004,-0.036667,-0.03142885714285714,Yes (not lulucf),1.0,1.0,107402.0,114910.0518,335092810.3261,340849457.14491665,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,
,GAB,RBU,RBU,RBU,conditional,best,,-50%,,,2025,2025,6.563149999999993,-73.07288657142857,AR4,SSP5BLREMMP,13.1263,13.1263,-79.63603657142856,-79.63603657142856,Yes (not lulucf),1.0,1.0,2269957.0111,2269957.0111,34434593533.8419,34434593533.8419,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GBR,RBY,RBY,RBY,unconditional,best,,-40%,,,1990,2030,497.1230059999999,487.62315599999994,AR4,SSP5BLREMMP,812.4498,657.2172,0.25546,-9.49985,Yes (not lulucf),1.0,1.0,57474050.0,75986259.6015,1302681192214.9658,3870381729027.073,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,GEO,ABS,ABS,RBU,unconditional,best,32.66 MtCO2eq_SAR,,,GDP,2030,2030,34.35290786569054,30.28475786569054,AR4,SSP5BLREMMP,27.8408,27.8408,-4.068149999999998,-4.068149999999998,,1.0,1.0,3446189.0425,3446189.0425,87079806178.7243,87079806178.7243,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GEO,ABS,ABS,RBU,conditional,best,28.31 MtCO2eq_SAR,,,GDP,2030,2030,29.777428710278603,25.709278710278603,AR4,SSP5BLREMMP,27.8408,27.8408,-4.068149999999998,-4.068149999999998,,1.0,1.0,3446189.0425,3446189.0425,87079806178.7243,87079806178.7243,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GEO,REI,ABS,RBU,unconditional,best,-34%,,,GDP,1990,2030,48.40217515991378,44.334025159913786,AR4,SSP5BLREMMP,46.5928,27.8408,0.40575,-4.068149999999998,Yes (not lulucf),1.0,1.0,5410399.0,3446189.0425,55324222656.25,87079806178.7243,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GEO,REI,ABS,RBU,conditional,best,-43%,,,GDP,1990,2030,41.80187854719828,37.73372854719828,AR4,SSP5BLREMMP,46.5928,27.8408,0.40575,-4.068149999999998,Yes (not lulucf),1.0,1.0,5410399.0,3446189.0425,55324222656.25,87079806178.7243,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GEO,ABU,ABS,RBU,unconditional,best,-5.76 MtCO2eq_SAR,,,GDP,2030,2030,34.35290786569054,30.28475786569054,AR4,SSP5BLREMMP,27.8408,27.8408,-4.068149999999998,-4.068149999999998,,1.0,1.0,3446189.0425,3446189.0425,87079806178.7243,87079806178.7243,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GEO,ABU,ABS,RBU,conditional,best,-10.11 MtCO2eq_SAR,,,GDP,2030,2030,29.777428710278606,25.709278710278607,AR4,SSP5BLREMMP,27.8408,27.8408,-4.068149999999998,-4.068149999999998,,1.0,1.0,3446189.0425,3446189.0425,87079806178.7243,87079806178.7243,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GEO,RBU,ABS,RBU,unconditional,best,-15%,,,GDP,2030,2030,23.66468,19.59653,AR4,SSP5BLREMMP,27.8408,27.8408,-4.068149999999998,-4.068149999999998,Yes (not lulucf),1.0,1.0,3446189.0425,3446189.0425,87079806178.7243,87079806178.7243,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GEO,RBU,ABS,RBU,conditional,best,-25%,,,GDP,2030,2030,20.8806,16.812450000000002,AR4,SSP5BLREMMP,27.8408,27.8408,-4.068149999999998,-4.068149999999998,Yes (not lulucf),1.0,1.0,3446189.0425,3446189.0425,87079806178.7243,87079806178.7243,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GHA,ABS,ABS,RBU,unconditional,best,,47.08 MtCO2eq_SAR,,,2025,2025,46.82010578960849,50.42322420953783,AR4,SSP5BLREMMP,53.69600000000001,53.69600000000001,3.603118419929338,3.603118419929338,,1.0,1.0,32722790.3108,32722790.3108,265623481608.5281,265623481608.5281,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,ABS,ABS,RBU,unconditional,best,,62.856 MtCO2eq_SAR,,,2030,2030,62.134397761669234,67.31950256828186,AR4,SSP5BLREMMP,74.0162,74.0162,5.185104806612628,5.185104806612628,,0.9999989191555364,0.9999989191555364,34778786.5069,34778786.5069,397994045008.6296,397994045008.6296,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,ABS,ABS,RBU,conditional,best,,39.05 MtCO2eq_SAR,,,2025,2025,38.21988296882283,41.82300138875217,AR4,SSP5BLREMMP,53.69600000000001,53.69600000000001,3.603118419929338,3.603118419929338,,1.0,1.0,32722790.3108,32722790.3108,265623481608.5281,265623481608.5281,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,ABS,ABS,RBU,conditional,best,,40.67 MtCO2eq_SAR,,,2030,2030,38.37293530812619,43.558040114738816,AR4,SSP5BLREMMP,74.0162,74.0162,5.185104806612628,5.185104806612628,,0.9999989191555364,0.9999989191555364,34778786.5069,34778786.5069,397994045008.6296,397994045008.6296,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,ABU,ABS,RBU,unconditional,best,,-6.42 MtCO2eq_SAR,,,2025,2025,46.82010578960849,50.42322420953783,AR4,SSP5BLREMMP,53.69600000000001,53.69600000000001,3.603118419929338,3.603118419929338,,1.0,1.0,32722790.3108,32722790.3108,265623481608.5281,265623481608.5281,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,ABU,ABS,RBU,unconditional,best,,-11.09 MtCO2eq_SAR,,,2030,2030,62.13868180790624,67.32378661451887,AR4,SSP5BLREMMP,74.0162,74.0162,5.185104806612628,5.185104806612628,,0.9999989191555364,0.9999989191555364,34778786.5069,34778786.5069,397994045008.6296,397994045008.6296,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,ABU,ABS,RBU,conditional,best,,-14.45 MtCO2eq_SAR,,,2025,2025,38.21988296882284,41.823001388752175,AR4,SSP5BLREMMP,53.69600000000001,53.69600000000001,3.603118419929338,3.603118419929338,,1.0,1.0,32722790.3108,32722790.3108,265623481608.5281,265623481608.5281,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
