iso3, Y1990, Y1991, Y1992, Y1993, Y1994, Y1995, Y1996, Y1997, Y1998, Y1999, Y2000, Y2001, Y2002, Y2003, Y2004, Y2005, Y2006, Y2007, Y2008, Y2009, Y2010, Y2011, Y2012, Y2013, Y2014, Y2015, Y2016, Y2017, Y2018, Y2019, Y2020, Y2021, Y2022, Y2023, Y2024, Y2025, Y2026, Y2027, Y2028, Y2029, Y2030
ATA, 0.011, 0.014667, 0.014667, 0.014667, 0.014667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0036667, 0.0073334, 0.0073334, 0.0073334, 0.011, 0.005308, 0.005177, 0.0050461, 0.0049151, 0.0047842, 0.0046532, 0.0045223, 0.004391300000000001, 0.0042604, 0.0041294, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568, 0.0044568
ATG, 0.39326, 0.38078, 0.3783, 0.38698, 0.38593, 0.39643, 0.41559, 0.4315, 0.44368, 0.45805, 0.47712, 0.48354, 0.50722, 0.54322, 0.56438, 0.57422, 0.5905199999999999, 0.61717, 0.62929, 0.6593100000000001, 0.65377, 0.64837, 0.66099, 0.66233, 0.67843, 0.6913600000000001, 0.71007, 0.7086399999999999, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333, 0.6853033333333333
AUS, 423.1711, 424.2326, 428.5787, 429.1679, 429.2794, 437.9366, 445.5559, 457.6026, 471.375, 476.9807, 487.9023, 495.3852, 499.2842, 500.9888, 518.8514, 524.7326, 529.4055, 536.1612, 540.0882, 543.9627, 540.3462, 541.371, 543.7739, 533.5425, 528.081, 538.3126, 549.9258, 557.2955, 555.1151, 555.7705, 556.0333, 546.3386408168863, 535.7063455821934, 524.4117328004841, 512.7110070964515, 500.841917226793, 488.94831362703394, 477.19236328266135, 465.80748364104636, 455.0041686085141, 444.9712965000001
AUT, 80.4576, 83.9334, 77.1334, 77.3347, 77.5754, 81.0456, 84.4512, 84.2258, 83.5248, 81.5883, 81.9584, 85.9521, 87.8089, 93.4656, 92.8841, 94.2608, 91.923, 89.113, 88.2875, 81.4958, 86.0418, 83.8026, 81.2778, 81.7035, 78.006, 80.1987, 80.8729, 83.5135, 79.2286, 78.5286, 77.8472, 73.96728765626605, 70.05206727986698, 66.14711506848495, 62.29100045364645, 58.515252794574764, 54.83648680460326, 51.26736707120039, 47.82390410904538, 44.51621558559014, 41.3484725
AZE, 77.7572, 70.4957, 62.25899999999999, 53.3245, 47.3087, 49.8308, 42.527, 41.5298, 41.0383, 41.5124, 42.92, 43.7859, 44.3755, 46.5268, 48.8905, 52.6715, 57.2676, 51.2619, 61.6612, 55.9269, 55.9475, 56.9446, 59.1994, 59.9713, 65.9996, 70.4519, 71.0048, 70.9912, 74.292, 74.1069, 73.6238, 71.07850955049189, 68.46773782789595, 65.89199265866937, 63.42858223089785, 61.13536517381499, 59.000234953921534, 56.93253776638023, 54.86768039631372, 52.751962791460905, 50.54218
BDI, 3.3439, 3.4194, 3.4626, 3.4781, 3.4358, 3.4741, 3.5096, 3.6159, 3.5707, 3.346, 3.4211, 3.8131, 3.8828, 3.9376, 4.2494, 4.3556, 4.5885, 4.7084, 4.9072, 5.1222, 5.4216, 5.6858, 5.8161, 6.3717, 6.5995, 6.7153, 6.5052, 6.542000000000002, 6.9699, 7.0963, 7.2476, 7.4003796, 7.5809632, 7.784451999999999, 8.0057256, 8.239937999999999, 8.5108494, 8.8043008, 9.1104064, 9.420332400000001, 9.726578
BEL, 149.1429, 151.6762, 150.3104, 149.3628, 154.032, 156.2326, 159.9459, 151.4238, 156.5186, 149.8055, 150.8292, 149.2934, 148.7061, 149.0979, 150.4191, 146.5845, 144.0614, 140.545, 140.3714, 127.5175, 134.4336, 123.6072, 120.7712, 120.7777, 114.9977, 118.6341, 117.3127, 116.0868, 112.02, 110.7425, 109.5603, 106.98650167453141, 104.39088880382467, 101.80217776457515, 99.2479084848416, 96.75517193987208, 94.36739020096282, 92.12370324772576, 90.0428135857988, 88.14387721693845, 86.44575749999998
BEN, 6.0105, 6.31, 6.4868, 6.7926, 7.2457, 7.1088, 7.3502, 7.5369, 7.8241, 8.1495, 8.5694, 8.5964, 9.7783, 9.6036, 9.4757, 10.5634, 11.4111, 12.3791, 11.9033, 12.4378, 13.1166, 13.5639, 13.7157, 14.2646, 14.7982, 15.099, 16.2077, 16.8924, 15.9217, 16.139, 16.4026, 17.973495739848424, 19.666194098922784, 21.471877762297055, 23.37873807250821, 25.372717788862353, 27.462540860546287, 29.668303192782155, 31.99175790011634, 34.434827296697705, 37.0
BES, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
BFA, 13.6168, 14.1316, 14.5005, 14.7762, 15.1587, 15.4802, 15.9174, 16.7072, 16.9664, 16.9518, 18.1595, 18.0018, 18.9525, 21.7482, 22.9081, 24.3538, 24.1997, 25.5968, 26.5088, 27.4874, 28.8139, 29.1793, 29.7382, 31.0541, 31.3899, 31.8139, 33.5942, 34.9692, 33.0182, 33.4519, 34.0022, 33.49945057019351, 33.053033267994195, 32.61816821621932, 32.15777177957187, 31.64218679999999, 32.339280216072524, 33.03382011266476, 33.71183426775155, 34.36079612881602, 34.96928199999999
BGD, 49.5221, 49.9081, 51.9293, 51.6391, 53.5831, 60.6614, 64.4848, 67.7389, 69.0419, 73.9552, 78.5126, 85.3755, 88.5413, 92.122, 95.3347, 99.363, 104.4517, 106.366, 111.1042, 114.2796, 120.1434, 124.0083, 128.3082, 132.4228, 138.034, 151.2776, 152.4987, 157.8102, 156.529, 159.2887, 162.1564, 164.331613, 166.659471, 169.17256799999998, 171.893862, 174.8398275, 177.999268, 181.3579505, 184.92134399999998, 188.6935795, 192.67880999999997
BGR, 102.3903, 83.928, 78.4921, 78.3798, 74.2972, 75.4204, 76.0036, 72.9985, 68.7632, 61.901, 60.6627, 63.5974, 60.4745, 65.1645, 64.0114, 64.5813, 64.9917, 69.2189, 67.3221, 58.3289, 60.9814, 66.3566, 61.4257, 55.8736, 58.8424, 62.0127, 59.392, 61.6766, 58.9022, 59.8626, 60.6841, 60.54010702297918, 60.31544181909549, 60.014121248356325, 59.6429220887334, 59.21108763674512, 58.76371330993815, 58.33016080513507, 57.902610012955, 57.478832718737905, 57.0611925
BHR, 19.0705, 15.7501, 15.1484, 19.4345, 19.3628, 19.4466, 20.274, 22.2739, 23.3671, 23.1515, 23.7094, 19.203, 21.0584, 21.7617, 23.4541, 26.0756, 26.2084, 34.331, 37.5488, 36.0745, 37.1644, 36.6606, 34.5658, 39.9658, 40.2458, 33.7106, 33.4963, 33.6601, 36.2379, 36.9003, 37.5966, 38.3343, 39.0681, 39.774, 40.4317, 41.0245, 41.5445, 42.0084, 42.4376, 42.8516, 43.2681
BHS, 2.4838, 2.322, 2.3343, 2.2473, 2.2485, 2.266, 2.2806, 1.9796, 2.3162, 2.3133, 2.3037, 2.2136, 2.2234, 2.1807, 2.4094, 2.4292, 2.3633, 2.4031, 2.2289, 2.3656, 2.3815, 2.6353, 2.7466, 3.585, 3.1992, 3.2637, 3.3465, 3.3463, 3.3806, 3.4282, 3.4621, 3.4843, 3.5, 3.5105, 3.517, 3.5209, 3.5217, 3.5193, 3.5151, 3.5105, 3.5065
BIH, 35.7405, 33.5304, 16.4415, 11.6069, 11.5161, 10.4271, 12.0521, 15.0794, 19.4461, 19.8434, 21.0718, 21.18, 21.6975, 21.5618, 23.0851, 23.2916, 24.5253, 24.2535, 26.0366, 26.6158, 26.9242, 28.9406, 27.2884, 26.812, 28.6035, 27.2683, 28.0383, 28.4031, 28.6083, 28.9976, 29.3458, 29.6069674, 29.8734264, 30.1243628, 30.342899199999998, 30.516354, 30.66505, 30.8167398, 30.9737616, 31.1407912, 31.324327999999998
BLR, 140.629, 132.245, 122.4665, 108.6001, 92.8255, 84.5128, 86.5316, 90.2277, 86.9915, 83.5911, 82.0192, 82.0804, 80.8387, 83.0256, 89.8025, 91.4119, 97.3351, 94.9296, 98.8893, 94.9638, 99.4877, 97.2374, 98.2594, 100.5673, 100.106, 95.7898, 97.7312, 100.4263, 99.2359, 99.9666, 100.5341, 100.73186718423716, 100.92579593374928, 101.13127843925159, 101.35602577780685, 101.60213978568211, 101.78997699386836, 101.84710573132512, 101.77815649485568, 101.58205578286457, 101.25287999999999
BLZ, 0.5662, 0.60839, 0.63042, 0.6325, 0.62865, 0.60144, 0.5329999999999999, 0.6297, 0.62907, 0.626, 0.6711699999999999, 0.74103, 0.79101, 0.85505, 0.68691, 0.73745, 0.7620899999999999, 0.8219200000000001, 0.7841199999999999, 0.97792, 0.91939, 1.0362, 0.8997, 1.0218, 0.98147, 1.1157, 1.1616, 1.1539, 1.0767, 1.0869, 1.0974, 1.11, 1.1256, 1.1432, 1.1618, 1.1804, 1.1998, 1.2209, 1.2431, 1.2661, 1.2896
BOL, 17.2293, 18.1582, 19.551, 21.5086, 23.0389, 27.8903, 38.8178, 50.895, 55.7545, 53.2913, 49.8349, 39.7257, 36.0016, 40.2784, 51.6656, 57.2577, 61.9435, 61.7556, 64.7567, 67.6132, 72.3231, 74.8494, 79.7542, 81.9588, 84.9771, 86.2277, 89.5123, 91.9917, 93.9576, 96.4014, 98.6779, 100.873, 103.0567, 105.2219, 107.3588, 109.4567, 111.5899, 113.8213, 116.1242, 118.4748, 120.8528
BRA, 609.0778, 633.7114, 643.4618, 657.4176, 677.7683, 704.2104, 711.1596, 738.4007, 757.0196, 775.3815, 805.4803, 823.2369, 841.4680000000002, 867.8152, 903.1933, 920.1377, 925.7024, 929.8725, 959.0568, 945.1708, 1009.0299, 1045.8348, 1075.3144, 1120.1361, 1148.9333, 1132.0831, 1107.2593, 1119.5129, 1232.1984, 1253.8529, 1272.3574, 1225.229937291248, 1175.1681230355014, 1122.7054368731438, 1068.2898606842275, 1012.2878333333333, 988.5611074415663, 963.7758980814797, 938.2858670019464, 912.3799407225844, 886.2878333333335
BRB, 1.2829, 1.4169999999999998, 1.1896, 1.3154, 0.95317, 1.0354, 1.0599, 1.1046, 1.3472, 1.4163, 1.3975, 1.419, 1.4095, 1.4457, 1.4792, 1.5219, 1.5333, 1.5562, 1.8048, 1.794, 1.6532, 1.7207, 1.6669, 1.6408, 1.4591, 1.4880000000000002, 1.5243, 1.5215, 1.3636, 1.3763, 1.3831, 1.3844, 1.383, 1.38, 1.3763, 1.3727, 1.3695, 1.3663, 1.3632, 1.3604, 1.3577
BRN, 10.0307, 10.0277, 9.9848, 9.262, 9.1452, 9.3697, 9.4491, 9.6885, 9.8647, 8.8091, 9.874, 10.0074, 9.6116, 10.2281, 10.3751, 10.291, 10.961, 14.3852, 16.0821, 13.9643, 14.0452, 15.7564, 15.630999999999998, 14.2671, 15.6626, 15.9487, 17.2321, 17.6195, 17.3402, 16.9581, 16.5736, 16.1785, 15.7782, 15.3876, 15.0176, 14.6753, 14.349, 14.0297, 13.7244, 13.4377, 13.1725
BTN, 0.99485, 1.0512, 1.0707, 1.0519, 1.0664, 1.2579, 1.3551, 1.4380000000000002, 1.4397, 1.4742, 1.4587, 1.4055, 1.4578, 1.4228, 1.3628, 1.5294, 1.5147, 1.5511, 1.5273, 1.7609, 1.8779, 2.0826, 2.1593, 2.2606, 2.325, 2.2836, 2.397, 2.4512, 2.6178, 2.7647, 2.8948, 3.1967718835607606, 3.5036457419970595, 3.8174276766321866, 4.140623893517682, 4.475653175381123, 4.821771735754637, 5.1769607171047545, 5.541276332963602, 5.915474841746847, 6.3
BVT, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
BWA, 14.2395, 13.6456, 13.5581, 13.6784, 13.949000000000002, 14.7936, 14.9972, 14.5547, 14.1919, 13.9173, 14.1537, 17.9504, 18.5851, 9.7662, 10.1925, 12.1252, 14.3715, 12.3605, 22.9149, 11.174, 27.2441, 30.0562, 15.2028, 14.518, 14.3204, 13.3984, 13.2758, 18.9871, 15.6499, 15.7411, 15.8181, 16.664069952250642, 17.484869547387078, 18.28368597580833, 19.063902269947853, 19.829122965768086, 20.5627374545084, 21.252317470988753, 21.908293657803824, 22.54031204598649, 23.157484999999998
CAF, 19.3474, 19.7827, 19.9213, 20.0172, 20.2575, 21.7911, 22.6681, 24.0882, 27.3651, 25.8623, 30.3879, 30.6953, 27.4744, 38.4104, 38.5029, 38.5512, 14.6742, 14.8193, 15.0547, 8.8555, 9.2718, 9.9912, 9.4785, 9.6982, 9.6372, 9.9495, 10.55, 10.640999999999998, 8.1535, 8.1982, 8.267000000000001, 8.33185764, 8.4182406, 8.521845750000002, 8.638233600000003, 8.763126450000005, 8.894557700000005, 9.030783690000005, 9.167465840000009, 9.300717370000008, 9.42651810000001
CAN, 609.0678, 600.2213, 617.0832, 619.3192, 640.8868, 657.4751, 678.5577, 693.7686, 701.1502, 714.0323, 737.1631, 726.3384, 730.6818, 747.1831, 749.13, 736.3004, 727.6668, 750.5125, 730.1257, 687.7322, 699.3821, 709.3876, 717.0581, 728.265, 729.2702, 728.1482, 713.8603, 721.8594, 725.8122, 720.3214, 713.6169, 679.9502721541382, 645.3703145886132, 610.5813351807151, 576.166534694677, 542.5960518207108, 509.9113382643065, 478.1743682628851, 447.7244569789385, 418.8003289410853, 391.55159999999995
CHE, 53.2806, 55.1435, 54.9068, 52.352, 51.3503, 52.2284, 52.8639, 51.6708, 53.3244, 53.0039, 52.3802, 53.922, 52.2939, 53.4288, 54.0565, 54.7446, 54.3645, 52.4703, 53.9361, 52.5845, 54.1393, 50.0397, 51.4642, 52.2356, 48.3679, 47.8193, 48.1861, 47.1623, 48.5264, 48.6848, 48.8396, 46.082688053590424, 43.262484008387645, 40.401644086211746, 37.51958740513773, 34.63239, 32.98062557026071, 31.34458820405431, 29.736865657875846, 28.166712166025484, 26.640300000000003
CHL, 52.5898, 50.6064, 52.4855, 54.9667, 58.7915, 62.1666, 68.2802, 75.4853, 75.9245, 80.1167, 77.1984, 72.0107, 73.8671, 74.3697, 79.4048, 80.8241, 83.71700000000001, 90.8004, 92.5363, 87.8734, 92.4099, 99.8892, 103.2675, 104.9387, 107.5347, 109.6827, 112.4264, 111.178, 115.632, 119.125, 122.2304, 118.43433702140088, 114.15354726929584, 109.4516920261582, 104.38455406060913, 99.0, 98.43518689355069, 97.7256337045461, 96.90003680316352, 95.98400909693306, 95.0
CHN, 3627.3725, 3767.8442, 3897.485, 4078.6184, 4333.2711, 4682.0469, 4874.6176, 4851.3636, 4709.9324, 4796.2031, 4922.4501, 5027.7604, 5451.2209, 6224.5119, 7050.2596, 7808.0066, 8557.444, 9087.3472, 9684.52, 10161.0383, 11029.6326, 12079.6658, 12428.9881, 12546.8774, 12672.6489, 12682.5306, 12754.1024, 12950.3744, 14095.6344, 14432.295, 14744.0686, 14924.868484380948, 15085.43481590352, 15223.869489892259, 15338.87497311279, 15429.578081749276, 15497.35142972172, 15542.773756627892, 15564.387278733657, 15561.123331575358, 15532.186819370552
CIV, 14.5021, 14.3105, 14.1142, 15.5079, 15.1955, 17.9151, 19.356, 19.5386, 18.8945, 18.3715, 19.2117, 20.9959, 22.2363, 18.9923, 20.5014, 22.7689, 21.7212, 21.4951, 21.38, 19.9143, 21.5236, 23.218000000000004, 25.5048, 27.5031, 27.1459, 27.7921, 29.7595, 30.5388, 29.6306, 30.927, 32.341, 34.0062, 35.988, 38.1725, 40.4586, 42.7578, 45.1344, 47.6557, 50.2562, 52.8833, 55.4961
CMR, 27.5353, 26.8963, 29.6808, 31.2045, 56.5906, 54.9384, 50.8165, 47.5066, 46.6946, 44.9681, 44.2039, 43.0301, 40.9539, 42.3474, 41.7367, 43.7252, 42.9253, 44.5545, 44.1678, 45.0583, 43.0861, 40.685, 40.9122, 42.0359, 41.5374, 42.2268, 42.7917, 43.517, 40.4266, 40.9179, 41.5266, 42.2743, 43.1327, 44.0721, 45.0654, 46.0883, 47.1428, 48.2361, 49.3548, 50.4878, 51.6264
COD, 38.8914, 37.9633, 38.3203, 38.3769, 42.9958, 43.0952, 38.8756, 38.239, 38.3488, 35.6427, 35.9378, 41.3238, 43.9852, 46.9504, 48.5358, 49.0923, 51.0406, 48.1545, 50.6108, 50.3465, 52.1229, 51.597, 51.6952, 54.8073, 55.8578, 56.3177, 56.1633, 55.3876, 59.6235, 61.5983, 64.0395, 69.55096029999999, 76.24447740000001, 83.85677720000001, 92.13110280000001, 100.818168, 110.1874876, 120.50271310000001, 131.5200848, 143.01059220000002, 154.76185900000002
COG, 11.5025, 11.3452, 11.6655, 11.7834, 12.1251, 12.6441, 13.6163, 14.2326, 13.6238, 12.8935, 12.2959, 11.5766, 9.0103, 11.0095, 10.9892, 12.8324, 14.0185, 12.4492, 12.1865, 13.672, 14.7795, 13.5632, 13.9157, 14.2637, 13.7889, 13.8011, 13.8128, 13.1374, 13.9895, 14.1607, 14.3894, 14.6857, 15.0186, 15.3684, 15.7176, 16.0513, 16.3612, 16.6491, 16.9175, 17.1681, 17.4028
COK, 0.047810000000000005, 0.047917, 0.048621, 0.055635, 0.057325, 0.058576, 0.069299, 0.070326, 0.07147300000000001, 0.067785, 0.066726, 0.049716, 0.045336, 0.048847, 0.071573, 0.079056, 0.08287699999999999, 0.08282300000000001, 0.086651, 0.08665199999999999, 0.086564, 0.08656799999999999, 0.086621, 0.086487, 0.086478, 0.089783, 0.10074, 0.103, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333, 0.09218483333333333
COL, 100.0052, 103.3243, 108.3673, 109.9991, 111.4432, 113.0649, 116.3869, 120.8503, 120.6721, 115.4761, 117.7676, 116.6155, 117.1489, 121.38, 125.0654, 130.0685, 138.6201, 140.1527, 138.3157, 145.7016, 146.9671, 142.9275, 148.7596, 156.8218, 159.8163, 160.7913, 168.3775, 166.6983, 168.4869, 172.1171, 175.3333, 171.8404422288833, 167.76176143155223, 163.37596516257778, 158.9082863656508, 154.53428357244857, 150.29138945263327, 146.06601675048145, 141.7828445705466, 137.38017893558077, 132.8090649502629
COM, 0.33742, 0.34547, 0.35143, 0.36191, 0.36657, 0.37563, 0.38502, 0.39471, 0.41098, 0.42426, 0.41459, 0.44188, 0.44536, 0.4613100000000001, 0.49832, 0.50421, 0.54637, 0.4851, 0.5191899999999999, 0.5511699999999999, 0.59828, 0.5936, 0.61117, 0.6604300000000001, 0.65385, 0.67686, 0.69592, 0.71327, 0.70996, 0.71313, 0.7199300000000001, 0.73248, 0.75103, 0.77358, 0.79838, 0.82389, 0.851, 0.88079, 0.91235, 0.94488, 0.97776
CPV, 0.25614000000000003, 0.26959, 0.30546, 0.31254, 0.30191, 0.3359, 0.32724000000000003, 0.34741, 0.37555, 0.41045, 0.44379, 0.46761, 0.51159, 0.5472899999999999, 0.58865, 0.7025100000000001, 0.73311, 0.76846, 0.73679, 0.80612, 0.8486899999999999, 0.8702, 0.76449, 0.7670100000000001, 0.7590399999999999, 0.97624, 1.0323, 1.0568, 0.94287, 0.95932, 0.97662, 0.99469, 1.0128, 1.0308, 1.0487, 1.0664, 1.0836, 1.1005, 1.1174, 1.1349, 1.1532
CRI, 7.0104, 7.9567, 9.0531, 9.8257, 11.3917, 11.0312, 11.7654, 12.1688, 12.5847, 12.3575, 11.9806, 11.9176, 12.3498, 12.959, 13.0366, 13.0574, 13.3822, 14.5673, 14.9912, 14.4481, 14.7093, 15.4081, 15.1463, 15.224, 15.1601, 16.7405, 17.5688, 17.439, 16.4181, 16.8702, 17.303, 17.7208, 18.1321, 18.5371, 18.9367, 19.3316, 19.721, 20.1066, 20.4928, 20.884, 21.2845
CUB, 51.1446, 46.5134, 47.6473, 44.1387, 46.744, 40.0409, 41.4068, 41.2322, 39.9088, 40.2719, 40.7967, 39.6703, 39.4702, 38.8262, 38.2546, 38.6482, 40.5621, 40.1928, 43.7889, 43.3407, 50.4576, 48.3258, 48.4902, 47.9449, 48.183, 48.5926, 49.5023, 49.1483, 48.6923, 48.9983, 49.2681, 49.5393, 49.8084, 50.067, 50.3077, 50.5236, 50.7166, 50.8994, 51.0815, 51.2716, 51.4774
CUW, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CYP, 5.8418, 6.365, 6.7573, 7.0434, 7.3106, 7.2515, 7.6008, 7.6887, 8.0197, 8.2884, 8.5597, 8.4774, 8.7136, 9.1007, 9.3196, 9.4859, 9.6862, 10.0255, 10.1669, 9.9598, 9.6435, 9.3265, 8.7812, 8.0369, 8.4135, 8.5027, 8.9435, 9.15, 7.8346, 7.8037, 7.7568, 7.3165604890490386, 6.8783449734637125, 6.44551602048401, 6.021236018043284, 5.60751304545713, 5.206975738943414, 4.820085305123715, 4.445353040272934, 4.08147418750672, 3.7271036250000003
