cat,IPC2
clss,TOTAL
ent,HFCS
family,emi
gwp,AR4
note,Read in by JG and RG
scen,HISTORY
srce,UNFCCC2019BI
tablename,HFCS_IPC2_TOTAL_NET_HISTORY_UNFCCC2019BI
tpe,NET
unit,MtCO2eq
ISO3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
ARG,nan,nan,nan,nan,nan,nan,nan,0.78671,nan,nan,1.137,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.15386,nan,0.21316999999999997,nan,nan,nan,nan
AZE,0.312,nan,nan,nan,nan,0.078,nan,nan,nan,nan,0.5172,0.5268,0.54,0.5784,0.6276,0.7248,0.8112,0.9252,1.0236,1.1184,1.23,1.0512,1.128,1.2384,nan,nan,nan
BOL,0.010872,nan,nan,nan,0.018144,nan,nan,nan,31.2036,nan,25.8084,nan,11.4257,nan,24.6229,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BRA,1.6882,1.9319,2.3035,2.4316,2.3055,2.1525,1.3230000000000002,1.594,0.6199399999999999,1.9580000000000002,0.8362,1.2446,1.5533,1.8289,2.5307,2.7882,4.1365,4.849,5.5987,6.3806,8.1392,7.5625,8.4018,9.2684,10.162,11.0828,nan
CHL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.034092000000000004,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0355,nan,nan,1.9226,nan,nan,2.9410000000000003
GEO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.9998000000000006e-06,nan,nan,nan,nan,nan,0.33432,0.44101,0.56095,0.65603,0.165,0.28586999999999996,0.42522,0.24963000000000002,nan,nan,nan
KEN,nan,nan,nan,nan,nan,0.005928,nan,nan,nan,nan,0.016692,nan,nan,nan,nan,0.042276,nan,nan,nan,nan,0.084396,nan,nan,nan,nan,nan,nan
KOR,1.1794,0.9586600000000001,2.2527,2.5407,4.6055,6.1018,6.9348,8.5921,5.8933,9.6738,10.132,7.022,10.3831,7.7315,7.9092,7.9814,7.3176,8.8356,8.2573,7.0154,9.7051,9.4884,10.4333,9.7137,10.2451,nan,nan
LCA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0492,nan,nan,nan,nan,0.045264,nan,nan,nan,nan,0.045264,nan,nan,nan,nan,nan,nan
MDA,nan,nan,nan,nan,nan,0.0022756,0.0048878,0.0079265,0.011351,0.013748,0.016053,0.019806999999999998,0.023392,0.031025,0.038435000000000004,0.047294,0.056487,0.072437,0.091599,0.10455,0.1229,0.13487000000000002,0.15122,0.17062,nan,nan,nan
MEX,0.9318200000000001,1.0816,0.74228,1.5241,1.4085,2.0677,3.763,4.6225,4.8911,6.0906,5.7067,5.8922,7.0241,7.1226,7.6701,10.026,11.2512,14.1402,15.0504,14.7026,18.678,18.5189,16.6996,10.1779,nan,nan,nan
MUS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.092137,0.15356,0.10330999999999999,0.058633000000000005,0.053048000000000005,0.008376,0.4957,nan,nan,nan,nan,nan,nan,0.8613200000000001,nan,nan,nan
MYS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16514,0.40621999999999997,0.51652,0.31442,0.44756,0.52291,0.5148,0.5772,0.6552,0.7020000000000001,0.7488,0.81806,nan,nan,nan,nan,nan
SGP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.008964,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.047922,nan,0.045506,nan,nan,nan,nan
URY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0035039999999999997,nan,0.02191,nan,0.010523999999999999,nan,0.024052,nan,0.1362,nan,0.036446,nan,6.8292e-05,nan,0.10206,nan,nan
UZB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0076048999999999995,0.0076048999999999995,0.0020245000000000003,0.01086,0.045834,0.014542,0.043077,0.012637,0.038774,0.023029,0.026726,0.089303,0.11339,nan,nan,nan,nan
